date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:32:12	292306/292306	---MC-	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2002:32:12%20GMT	https://w.ladicdn.com/s450x450/5c113e00f5d1592491ee50b4/ss-20200522115905-20200806093108.png	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s450x450/5c113e00f5d1592491ee50b4/ss-20200522115905-20200806093108.png	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:12	274482/274482	---MC-	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2002:32:12%20GMT	https://w.ladicdn.com/s450x450/5c113e00f5d1592491ee50b4/s2-20200522115905-20200806093108.png	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s450x450/5c113e00f5d1592491ee50b4/s2-20200522115905-20200806093108.png	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:12	16360/16360	---MC-	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2002:32:12%20GMT	https://w.ladicdn.com/s450x450/5c113e00f5d1592491ee50b4/s4-20200522115350-20200806093107.png	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s450x450/5c113e00f5d1592491ee50b4/s4-20200522115350-20200806093107.png	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:12	11445/11445	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/QAcIoFnxqvw/hqdefault.jpg	D:/Documents/Clone%20Ladi/Demo%20Pre/img.youtube.com/vi/QAcIoFnxqvw/hqdefault.jpg	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:13	34227/34227	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2002:32:13%20GMT	https://w.ladicdn.com/s550x500/5c113e00f5d1592491ee50b4/0-20200815085903-20200916094343.jpg	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s550x500/5c113e00f5d1592491ee50b4/0-20200815085903-20200916094343.jpg	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:13	30428/30428	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2002:32:13%20GMT	https://w.ladicdn.com/s550x450/5c113e00f5d1592491ee50b4/giam-mo-bung-20200801081302-20200916094348.jpg	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s550x450/5c113e00f5d1592491ee50b4/giam-mo-bung-20200801081302-20200916094348.jpg	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:13	4995/4995	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2002:32:13%20GMT	https://w.ladicdn.com/s500x500/5c113e00f5d1592491ee50b4/0-20200819163148-20200916094340.jpg	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s500x500/5c113e00f5d1592491ee50b4/0-20200819163148-20200916094340.jpg	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:13	50724/50724	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2002:32:13%20GMT	https://w.ladicdn.com/s750x450/5c113e00f5d1592491ee50b4/0-20200813095227-20200916094346.jpg	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s750x450/5c113e00f5d1592491ee50b4/0-20200813095227-20200916094346.jpg	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:14	13311/13311	---MC-	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2002:32:13%20GMT	https://w.ladicdn.com/s400x400/5c113e00f5d1592491ee50b4/q1-20200522142135-20200526081850.png	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s400x400/5c113e00f5d1592491ee50b4/q1-20200522142135-20200526081850.png	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:14	14808/14808	---MC-	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2002:32:14%20GMT	https://w.ladicdn.com/s400x400/5c113e00f5d1592491ee50b4/q2-20200522142135-20200526081850.png	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s400x400/5c113e00f5d1592491ee50b4/q2-20200522142135-20200526081850.png	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:14	13234/13234	---MC-	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2002:32:14%20GMT	https://w.ladicdn.com/s400x400/5c113e00f5d1592491ee50b4/q3-20200522142135-20200526081850.png	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s400x400/5c113e00f5d1592491ee50b4/q3-20200522142135-20200526081850.png	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:14	282706/282706	---MC-	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2002:32:14%20GMT	https://w.ladicdn.com/s500x500/5c113e00f5d1592491ee50b4/img_4141-20200522113616-1-20200727082716.png	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s500x500/5c113e00f5d1592491ee50b4/img_4141-20200522113616-1-20200727082716.png	(from https://sitokata.detoxcantay.online/botcantayf99)
09:32:14	40149/40149	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2002:32:14%20GMT	https://w.ladicdn.com/s600x500/5c113e00f5d1592491ee50b4/sau-30-tuoi-phu-nu-du-ngheo-hay-giau-cung-deu-phai-nho-that-ky-6-chu-vang-nay1-2020-02-05-14-56-20200610032748-20200727082714.jpg	D:/Documents/Clone%20Ladi/Demo%20Pre/w.ladicdn.com/s600x500/5c113e00f5d1592491ee50b4/sau-30-tuoi-phu-nu-du-ngheo-hay-giau-cung-deu-phai-nho-that-ky-6-chu-vang-nay1-2020-02-05-14-56-20200610032748-20200727082714.jpg	(from https://sitokata.detoxcantay.online/botcantayf99)
